"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"2952",653616,-79.0447526919606,35.9190173770509,39.3681589736673,"White","F","75-100k",4,4,1,1,0
"2953",653625,-79.0672717626219,35.9478566889521,39.7289324022762,"White","M","50-75k",3,1,3,4,0
"2954",653632,-79.1340171779888,35.9164479200283,42.7071982107597,"Black","F","75-100k",5,2,1,3,0
"2955",653788,-79.0965174239529,35.9390313550643,51.4300522252976,"White","F","100-150k",4,3,1,4,0
"2956",653912,-79.0810806374751,35.9209446945153,36.3556317034796,"White","F","50-75k",3,3,1,3,0
"2957",653940,-79.0340855409756,35.9319105357668,33.1204682471171,"Black","M","75-100k",4,2,3,2,0
"2958",654489,-79.1074387788637,35.9352863676188,41.3949134545046,"Hispanic","F","<25k",4,4,1,1,0
"2959",654549,-79.0816572650302,35.8792215689928,52.8378642564579,"White","F","100-150k",2,4,2,2,0
"2960",654618,-79.0340042652673,35.8853462400237,45.202598186073,"White","F","75-100k",1,3,2,2,0
"2961",655018,-79.0605448319044,35.8575023054607,37.2308372443274,"White","M",">150k",2,1,1,1,1
"2962",655135,-79.0318221246461,35.8780660451826,41.4933177605904,"Black","F","100-150k",2,1,1,1,0
"2963",655299,-79.05168078454,35.9161869826698,27.7431164548754,"White","M","25-50k",3,1,3,4,0
"2964",655509,-79.0878254188948,35.9536180554677,56.7236095607669,"White","F","75-100k",4,4,1,1,0
"2965",655716,-79.0350531197099,35.9099399205599,45.7533911569476,"White","F","50-75k",3,3,1,3,0
"2966",656210,-79.099155753233,35.882490166363,34.9768675408604,"White","F","50-75k",1,4,3,3,1
"2967",656296,-78.9579144549691,35.8629889771745,53.4595707638558,"White","F","75-100k",3,3,1,3,0
"2968",656609,-79.06754005637,35.918234085308,36.0570371920117,"White","F","25-50k",4,1,2,3,0
"2969",657075,-79.0008121563681,35.9447467992306,38.3621206503772,"White","F","75-100k",1,4,3,3,1
"2970",657272,-79.0043980828693,35.870061900125,35.8658782392795,"White","F",">150k",5,2,1,3,0
"2971",657286,-79.0837245205153,35.8498561664703,43.2009710007356,"White","F",">150k",4,3,1,4,0
"2972",657651,-79.0530990012817,35.9357156808624,36.4678296760198,"White","F","25-50k",4,1,2,3,0
"2973",657785,-79.1102173846319,35.9455545126799,31.3616002463623,"White","F","100-150k",5,1,1,2,0
"2974",658187,-79.0138055853605,35.9608925984179,50.0425577288473,"White","F","25-50k",4,4,1,1,0
"2975",658354,-79.0612177997241,35.8904074624323,35.8421509734365,"White","F","100-150k",3,4,1,2,0
"2976",658405,-79.032911066209,35.9209849220897,38.8240065786199,"Black","M","50-75k",5,4,2,4,0
"2977",658439,-79.0339338384827,35.9022360030767,49.325146072913,"White","F","100-150k",3,2,2,1,0
"2978",658732,-79.0947257314251,35.9224944799325,48.5174807943243,"White","F","100-150k",3,2,2,1,0
"2979",658902,-79.0142018847511,35.9040088076305,47.889565271606,"White","F","75-100k",3,2,2,1,0
"2980",658929,-79.0882168917728,35.9023297517397,40.5794271033677,"White","M","75-100k",4,2,3,2,0
"2981",659216,-79.0765559152281,35.9348208614456,39.3141220463127,"White","M","50-75k",4,1,2,3,0
"2982",659508,-79.1567243787628,35.8586697200561,42.7438757010319,"Hispanic","F","50-75k",3,1,3,4,0
"2983",659657,-79.060380966023,35.8937479031887,37.0861786219217,"White","F","100-150k",5,2,1,3,0
"2984",659700,-79.1134413814566,35.9085274331055,39.0228569494162,"White","M","50-75k",5,2,1,3,0
"2985",660144,-78.9938342409225,35.9308353259766,53.1920986221962,"White","M","75-100k",5,1,1,2,0
"2986",660175,-79.0640386810344,35.9866621033664,46.0584406170737,"White","M","<25k",3,1,3,4,0
"2987",660303,-79.0706758957033,35.9224133674415,55.6655666808142,"White","M","100-150k",1,4,3,3,0
"2988",660372,-79.007005714711,35.9877745997563,34.413164363599,"White","M","75-100k",4,1,2,3,0
"2989",660699,-79.0787643155985,35.8760925449548,35.4184974094094,"Black","M","50-75k",2,1,1,1,0
"2990",661080,-79.074193035245,35.9085509271625,44.7158770917218,"Black","M","100-150k",1,1,2,1,0
"2991",661120,-79.0286492030419,35.8608694166782,51.2205930837974,"White","F","25-50k",1,1,2,1,0
"2992",661294,-79.1290135256638,35.9330691873979,49.0532123881782,"White","M","100-150k",1,3,2,2,0
"2993",661691,-79.0930203363015,35.8742185958312,31.8328923244835,"White","M","50-75k",3,4,1,2,0
"2994",661969,-79.0378954924391,35.9454471099673,33.1971141960339,"White","M","25-50k",1,2,1,4,0
"2995",662037,-79.118572662679,35.8985468683702,48.4297727006199,"White","M","75-100k",4,4,1,1,0
"2996",662182,-78.9988029793295,35.9013965282369,38.9625183363904,"White","M","25-50k",1,1,2,1,0
"2997",662709,-79.074771490593,35.8822680412952,47.4716627212852,"Black","M","75-100k",2,4,2,2,0
"2998",662714,-79.0734840828892,35.9170809282981,32.2773163200468,"White","M","50-75k",5,2,1,3,0
"2999",663013,-79.0395658755358,35.8885128247382,42.5614698134172,"White","M","25-50k",1,1,2,1,0
"3000",663139,-79.0328486710491,35.8965022309072,39.3752092216866,"Hispanic","M","50-75k",4,3,1,4,0
"3001",663556,-79.0653438792408,35.9001525999499,33.4051044973548,"White","M","50-75k",3,2,2,1,0
"3002",663580,-79.0987002195295,35.878360323082,45.3298510492316,"White","M",">150k",3,2,2,1,0
"3003",663735,-79.054512385714,35.893282036281,43.3680093149854,"White","M","75-100k",5,3,3,1,0
"3004",663794,-79.0892999368185,35.9075100041862,46.3620438238148,"White","F","75-100k",4,1,2,3,0
"3005",664143,-79.0720930041658,35.8986267457931,38.7740222831803,"White","M","75-100k",3,2,2,1,0
"3006",664146,-79.0889140008121,35.9116400077134,34.0739013593596,"White","F","75-100k",2,4,2,2,0
"3007",664351,-79.0247470182356,35.9435097395265,47.0479065032581,"White","M","25-50k",4,1,2,3,0
"3008",664362,-79.055023976717,35.878149523834,54.5759100939514,"Hispanic","M",">150k",2,2,3,3,1
"3009",664429,-79.0127634651899,35.9167251760036,55.6078532785998,"Black","F","75-100k",4,2,3,2,0
"3010",665068,-79.0372182810292,35.9066754027042,62.2550095276085,"White","M","25-50k",2,2,3,3,0
"3011",665375,-79.0296523221041,35.8957245026298,42.8750102521744,"White","F","75-100k",1,4,3,3,0
"3012",665557,-79.0078413072873,35.9350731027978,49.6526437035317,"White","M","25-50k",2,2,3,3,0
"3013",665658,-79.0913041425838,35.950150471241,29.0733597915304,"White","M","<25k",2,1,1,1,0
"3014",666102,-78.9656911107301,35.9456650356536,43.8569111282056,"White","F","75-100k",3,3,1,3,0
"3015",666990,-79.0429460785585,35.9159288147862,41.6516295728131,"Black","M","25-50k",4,1,2,3,0
"3016",667437,-79.0112830871602,35.8900337618647,28.9675752772025,"White","M","50-75k",4,2,3,2,0
"3017",667441,-78.9584829464001,35.9321896032399,39.1494421312072,"Black","F","50-75k",3,4,1,2,0
"3018",667541,-79.0433643598075,35.9027384003046,47.4484391639457,"Aisian/Other","F","50-75k",3,1,3,4,0
"3019",667863,-79.0719118289179,35.9399225568853,33.0958016902599,"Hispanic","F","<25k",3,4,1,2,0
"3020",668020,-79.0403655520046,35.9418303583097,44.1292111993434,"Hispanic","F","50-75k",3,2,2,1,0
"3021",668069,-79.1256997967089,35.9047375584835,51.9557452968177,"White","F","75-100k",3,4,1,2,0
"3022",668089,-79.0982246498744,35.9180717513279,31.4138258959802,"Black","F","100-150k",3,3,1,3,0
"3023",668291,-78.959839756689,35.8904723774769,48.0654180133286,"White","M","25-50k",2,1,1,1,0
"3024",668452,-78.9584640712085,35.9291745300175,42.4960972754754,"White","M","75-100k",5,3,3,1,0
"3025",668550,-79.0435501235248,35.9098628871782,42.4993547070232,"Black","M","<25k",5,1,1,2,0
"3026",668562,-78.985853913598,35.9462992169217,32.9127801475813,"White","M","25-50k",3,2,2,1,0
"3027",668746,-79.0376578120256,35.9145248613799,43.7048355359868,"Black","F","75-100k",1,4,3,3,0
"3028",668827,-79.0529761544484,35.9269330316836,42.9645258188768,"Hispanic","M","50-75k",2,4,2,2,0
"3029",668979,-79.0019696365733,35.9713640917415,33.496677849408,"Aisian/Other","F","75-100k",4,3,1,4,0
"3030",669813,-78.9905252365114,35.8665730189512,36.4511370275135,"White","M","75-100k",5,1,1,2,0
"3031",671068,-79.0169818776508,35.9331601570868,51.3065698658742,"Black","M","100-150k",3,2,2,1,0
"3032",671115,-79.0522815300224,35.941579425051,54.9712061603882,"Hispanic","M","75-100k",1,1,2,1,0
"3033",671151,-79.0644823710751,35.9212230091954,57.8263464075384,"White","M","25-50k",2,1,1,1,0
"3034",671442,-79.0413542163484,35.9929832194553,34.6705955400936,"White","M","75-100k",3,1,3,4,0
"3035",672259,-79.0825664140268,35.9566928139577,43.4876281209483,"White","F","25-50k",1,1,2,1,0
"3036",672341,-79.133238416824,35.937721859467,38.7813407975472,"White","F","<25k",4,1,2,3,0
"3037",672866,-79.0109224335993,35.9054192705703,40.540541689694,"White","M","75-100k",3,3,1,3,0
"3038",673046,-79.1245167269784,35.9276051657413,37.9560488271602,"White","M","<25k",2,2,3,3,0
"3039",673096,-79.0682908402824,35.8865759208322,45.7807269807541,"Aisian/Other","F","25-50k",4,4,1,1,0
"3040",673169,-78.9906964475265,35.9224346311965,42.0471021435903,"White","F","25-50k",3,1,3,4,0
"3041",673264,-78.9908346700117,35.8635529448004,53.0927679440435,"White","F","25-50k",4,3,1,4,0
"3042",673597,-79.0964587180741,35.9163981975855,50.7142734108713,"Black","F","100-150k",1,3,2,2,0
"3043",673666,-79.0118064958757,35.9203629366967,39.6793730554343,"Black","F","75-100k",2,4,2,2,0
"3044",673814,-79.1372810056194,35.8813400922261,32.9390313246033,"White","M","50-75k",3,2,2,1,0
"3045",673929,-78.9695174529523,35.9475575311819,38.0213056848313,"White","F","50-75k",1,1,2,1,0
"3046",673964,-79.0931752760919,35.8916897497766,38.3658161915507,"Black","M","25-50k",4,1,2,3,0
"3047",674039,-79.0272287441309,35.9227337958819,58.7448541231443,"Black","M",">150k",5,3,3,1,0
"3048",674190,-79.0445707470276,35.9186202013129,43.6405679516466,"White","M","25-50k",5,3,3,1,0
"3049",674418,-79.0940384800034,35.8887160674791,39.3669579390141,"White","M","<25k",2,1,1,1,0
"3050",674780,-79.1001000894857,35.8834494520862,46.6604710783227,"White","M","<25k",5,1,1,2,0
"3051",675044,-79.1090297651817,35.9104082979215,58.9487618397346,"Hispanic","M","75-100k",4,3,1,4,0
"3052",675145,-79.009376734846,35.9181843405237,44.2922599615374,"White","F","25-50k",3,3,1,3,0
"3053",676102,-79.0336272582783,35.9431780554645,61.5838128057921,"White","F","100-150k",4,1,2,3,0
"3054",676117,-79.0528374267416,35.9729874097926,45.5937286428655,"Aisian/Other","F","100-150k",3,3,1,3,0
"3055",676216,-79.0736639373983,35.9705689438883,41.6046399134154,"White","M","50-75k",4,2,3,2,0
"3056",676249,-79.0178570985354,35.9203473235915,41.9344533845979,"White","F","100-150k",4,1,2,3,0
"3057",676644,-78.9791523439242,35.9157512427015,38.8454309196604,"White","F","75-100k",3,1,3,4,1
"3058",676924,-79.0985196061636,35.9217320809868,37.6802568508587,"White","F","<25k",2,4,2,2,0
"3059",677046,-79.1254268916328,35.9080213803913,36.4605904397485,"White","M","75-100k",5,1,1,2,0
"3060",677082,-79.0284610059844,35.8935792806185,38.6989536563756,"White","F","25-50k",3,1,3,4,0
"3061",677308,-79.0436185778312,35.9198905797141,36.4780793538737,"Aisian/Other","M","50-75k",4,4,1,1,0
"3062",677369,-79.114548805596,35.9180333300392,52.9823303775986,"Black","F","50-75k",5,1,1,2,0
"3063",677408,-79.082313387189,35.903759645667,37.4385994219109,"White","F","75-100k",1,4,3,3,0
"3064",677498,-79.0188506541879,35.9584900802275,38.8383417938511,"White","F","25-50k",1,1,2,1,0
"3065",677924,-79.1116570015525,35.9221818446327,45.4554707202842,"White","F","75-100k",5,1,1,2,0
"3066",677946,-79.1073941378285,35.8802223648644,30.0288485563621,"Aisian/Other","M","75-100k",5,2,1,3,0
"3067",678248,-78.9949484293406,35.9400143820181,45.1513286981625,"White","M","25-50k",5,3,3,1,0
"3068",678858,-79.0447901894672,35.8682614276914,37.3240314816107,"White","M","100-150k",2,2,3,3,0
"3069",679146,-79.0831352059194,35.9478110957574,30.1093937790437,"White","F","50-75k",3,2,2,1,0
"3070",679353,-79.0804368807165,35.8930931569477,38.8402075466999,"White","M","50-75k",5,2,1,3,0
"3071",679374,-79.0728729745221,35.9181756693746,44.8669464066607,"White","M","75-100k",3,2,2,1,0
"3072",679480,-79.0366314594539,35.8831015075198,39.8445100510934,"White","F","75-100k",3,4,1,2,0
"3073",679654,-79.0318909540117,35.9106901073928,41.4260305945513,"White","F","75-100k",4,1,2,3,0
"3074",679657,-79.0522714827446,35.9185706227905,41.4690947430423,"White","M","<25k",4,2,3,2,0
"3075",680052,-79.1346407839609,35.9301547599085,46.6532767592315,"Black","F","25-50k",4,4,1,1,0
"3076",680324,-79.0703218115334,35.9892705729455,42.8925386351857,"White","M","<25k",2,1,1,1,0
"3077",680377,-79.0205872504032,35.9278942953038,50.6928941549452,"White","M","75-100k",3,3,1,3,0
"3078",680381,-79.0679862023959,35.8734143898352,45.7585326806663,"Hispanic","F","75-100k",2,4,2,2,0
"3079",680608,-79.080245920466,35.8933357373659,41.598311216458,"White","M","25-50k",5,1,1,2,0
"3080",680705,-79.0230285628822,35.9510209162765,45.5459229314189,"White","M","75-100k",3,3,1,3,0
"3081",680910,-79.0476999057256,35.9209947869437,39.9057407440041,"White","M","100-150k",3,3,1,3,0
"3082",681141,-79.0032101704371,35.9263762342428,48.7740369497308,"White","F","50-75k",2,1,1,1,0
"3083",681200,-78.9546734909798,35.9333546409613,49.9797460139656,"Black","F","75-100k",4,1,2,3,0
"3084",681465,-79.0755601738021,35.9288791581632,39.0059894082905,"White","F","75-100k",4,1,2,3,0
"3085",681642,-78.9442010334115,35.9143208016413,47.5608539990213,"Hispanic","F","<25k",1,4,3,3,0
"3086",681712,-79.0308374349373,35.8846729866518,45.8007797170442,"White","M","75-100k",5,2,1,3,0
"3087",681931,-79.060187618046,35.9477232896134,49.160908784213,"White","F","25-50k",1,3,2,2,0
"3088",681948,-79.0037937361577,35.964688574771,36.3061209172411,"White","M","75-100k",2,1,1,1,0
"3089",681954,-79.0871135801316,35.9024183767282,48.1162518386453,"White","M","75-100k",5,4,2,4,0
"3090",682000,-78.9735320167758,35.9414540903907,51.6901627359822,"White","M","100-150k",3,1,3,4,0
"3091",682130,-79.0317735211774,35.9152740388399,45.3451629287036,"White","M","100-150k",5,3,3,1,0
"3092",682215,-79.0262521638068,35.8274123387559,47.6369422266929,"White","M","75-100k",5,3,3,1,0
"3093",682276,-79.0642769799387,35.9117882785234,44.4607862521877,"White","F","50-75k",1,1,2,1,0
"3094",682927,-79.0432319878639,35.8734963475049,50.680563467104,"White","M","<25k",4,2,3,2,0
"3095",683352,-79.0474447795767,35.9349046794961,36.9976966978324,"Black","M","50-75k",4,1,2,3,0
"3096",683777,-79.0567127719589,35.8930160723283,51.8764677902246,"White","M","25-50k",4,4,1,1,0
"3097",684306,-79.0461422413946,35.8854667104317,50.5650316901052,"Black","M","75-100k",2,1,1,1,0
"3098",684499,-78.9589623350154,35.9284993947115,46.5857010379057,"White","F","<25k",4,3,1,4,0
"3099",685162,-79.0682912915106,35.9367725533295,48.5769918345348,"White","F","100-150k",4,3,1,4,0
"3100",685176,-79.0866774543725,35.9521506402016,44.8965750953584,"Black","M","25-50k",1,2,1,4,0
"3101",685300,-79.0683068115004,35.8910622903739,36.4055491243732,"White","F","100-150k",1,4,3,3,0
"3102",685800,-79.0255315844418,35.9122752081705,69.936425133378,"Black","F","75-100k",3,4,1,2,0
"3103",686000,-79.0799654705132,35.9162005960613,31.3731077939032,"White","F","50-75k",3,3,1,3,0
"3104",686236,-78.9546480883119,35.9559884538823,62.2057582285325,"Aisian/Other","M","75-100k",2,4,2,2,0
"3105",686257,-79.0415901617929,35.9308967651191,37.0151097950201,"Black","M","75-100k",1,2,1,4,0
"3106",686265,-79.0514965304259,35.9678671763773,41.7555160492012,"White","M","100-150k",1,2,1,4,0
"3107",686302,-79.0731803985213,35.9564000363023,36.3996672614861,"Hispanic","F","75-100k",1,1,2,1,0
"3108",686407,-79.038134037636,35.9003630036685,41.2706397054131,"Hispanic","M","50-75k",2,4,2,2,0
"3109",686425,-79.0746608932159,35.9202795263142,44.514179900567,"White","M","50-75k",2,4,2,2,0
"3110",686532,-79.0316569133037,35.7954228507623,38.9240764837595,"White","F","75-100k",2,2,3,3,0
"3111",686575,-79.0710052534745,35.8631276491007,35.0859977600854,"Black","F",">150k",2,4,2,2,0
"3112",686647,-79.0591613593007,35.9647430070867,37.7910826833808,"White","F",">150k",2,2,3,3,0
"3113",686692,-79.0438718138083,35.936137143233,42.7602918169553,"White","F","50-75k",5,3,3,1,0
"3114",686736,-79.0732167969629,35.9061313098122,45.678483834079,"Black","M","75-100k",5,4,2,4,0
"3115",686779,-79.0145123759866,35.8327256572383,49.1960158077684,"White","M","25-50k",5,3,3,1,0
"3116",688076,-79.1106994351927,35.9454800008178,53.2754885263805,"White","M","75-100k",3,2,2,1,0
"3117",688198,-79.0281752872317,35.9120099337558,42.6335130010336,"Black","M","50-75k",2,1,1,1,0
"3118",688251,-79.0594565874517,35.8743082097019,40.5456756549974,"White","F","50-75k",3,2,2,1,0
"3119",688259,-79.0352683450839,35.9010958363486,50.998113211559,"Black","F","50-75k",5,1,1,2,0
"3120",688343,-78.9710269147882,35.9073855737262,33.1405361963205,"White","M",">150k",3,1,3,4,0
"3121",688445,-79.0456528800788,35.9700942544498,42.7843225975432,"White","M","75-100k",3,1,3,4,0
"3122",689149,-79.0563411474697,35.9128755673006,48.1093912073584,"Black","M","75-100k",4,3,1,4,0
"3123",689318,-79.097041364383,35.8710630945589,33.2630016485836,"White","M","75-100k",4,2,3,2,0
"3124",689688,-79.0384882186086,35.9360876467463,35.3278006111474,"White","F","75-100k",3,1,3,4,0
"3125",689802,-79.1223840944312,35.9186350206806,45.1505969521554,"White","F",">150k",5,2,1,3,0
"3126",689990,-79.0309453204805,35.8699125410914,36.7564504985684,"Black","M","100-150k",4,3,1,4,0
"3127",690228,-79.0691484341384,35.9026334929804,32.3709056609784,"White","F","<25k",3,4,1,2,0
"3128",690246,-78.9422372936471,35.9646864806629,42.684678552976,"White","M","75-100k",3,2,2,1,0
"3129",690874,-79.0952159057398,35.8631240190287,32.9557213218425,"White","F","50-75k",3,4,1,2,0
"3130",690882,-79.111807235987,35.8238846515643,35.904148035764,"White","F","75-100k",4,1,2,3,0
"3131",691070,-79.0811116326661,35.9297395924447,43.2102457345176,"Aisian/Other","M","<25k",5,4,2,4,0
"3132",691120,-79.0736032463471,35.9186068179766,53.3005035166683,"White","M","50-75k",5,3,3,1,0
"3133",691226,-79.1312633068984,35.903620900176,35.8237963416008,"White","M","75-100k",2,1,1,1,0
"3134",691245,-79.1515518556284,35.8722022564546,43.5831064132308,"Aisian/Other","M","75-100k",3,1,3,4,0
"3135",691399,-78.9977045924634,35.9321720859412,46.2573790444992,"Black","F","50-75k",4,2,3,2,0
"3136",691406,-78.9623497769058,35.9425341214921,36.9653642504867,"White","F","75-100k",4,4,1,1,0
"3137",691691,-79.0363401148648,35.9246990520779,46.2461430614198,"White","F","100-150k",1,2,1,4,0
"3138",691816,-79.0050811568681,35.8578629457342,44.036594584624,"White","M",">150k",4,2,3,2,0
"3139",691929,-79.0565692858275,35.8690089881627,49.6460923228516,"Aisian/Other","M","100-150k",1,2,1,4,0
"3140",692001,-79.0195001215488,35.9162831697128,51.9163686564467,"White","F","50-75k",3,2,2,1,0
"3141",692221,-79.0767020310718,35.9325495394755,34.8819440449713,"White","F","75-100k",4,3,1,4,0
"3142",692310,-79.0786115471456,35.9099068654179,46.5349907285163,"Black","F","75-100k",5,3,3,1,0
"3143",692324,-79.1091644447936,35.9107205688025,35.7141094426156,"White","M","50-75k",5,2,1,3,0
"3144",692558,-79.1000200761351,35.9311662282249,43.1565896304646,"Black","M","50-75k",4,3,1,4,0
"3145",692592,-79.0883535803207,35.93429483602,44.1546985311527,"White","F",">150k",3,1,3,4,0
"3146",692730,-79.0518421662711,35.9183099628579,45.6243504760073,"White","M","75-100k",2,1,1,1,0
"3147",692863,-79.099878620741,35.9170427914961,44.6442922477633,"White","M","100-150k",4,4,1,1,0
"3148",693110,-79.0403383828071,35.9842926023439,39.8730298472084,"Aisian/Other","M","25-50k",1,2,1,4,0
"3149",693162,-78.9823335409448,35.9358610394059,52.294992885481,"White","F","<25k",4,1,2,3,0
"3150",693208,-79.0981258568082,35.9441706418205,64.9506530976836,"White","F","25-50k",4,3,1,4,0
"3151",693241,-78.9928369960895,35.9707173026603,28.7321246298674,"White","F","100-150k",1,3,2,2,0
"3152",693249,-79.071484058206,35.9251467610542,39.2557883003367,"White","M","50-75k",5,4,2,4,0
"3153",693546,-79.0395913805226,35.8411848600748,35.3578674030387,"Black","F","75-100k",2,1,1,1,0
"3154",693621,-79.0443027213897,35.9055630139247,37.3701330004119,"White","F","75-100k",3,2,2,1,0
"3155",693776,-78.9772155454367,35.9467153938897,42.5923203395771,"White","F","75-100k",4,3,1,4,0
"3156",694541,-79.0038624077785,35.9100221307823,39.1299999588505,"White","F","25-50k",2,2,3,3,0
"3157",694546,-78.9983603552811,35.8914655188149,27.7414576921789,"White","M","100-150k",2,1,1,1,0
"3158",694661,-79.0054452349364,35.8979427652069,37.5063620022735,"White","F","50-75k",3,3,1,3,0
"3159",694718,-79.079413505154,35.9354384481546,53.4973913349735,"White","F","75-100k",3,2,2,1,0
"3160",694913,-78.9793728521251,35.9497079276014,30.2342824292052,"White","F","50-75k",4,4,1,1,0
"3161",695132,-79.0784145955821,35.9184789696281,42.1268138339886,"White","M","25-50k",5,1,1,2,0
"3162",695848,-79.0558286600413,35.9185992370286,44.0922502682733,"White","M","75-100k",4,4,1,1,0
"3163",695999,-79.0340987762899,35.9230386757613,36.6731399098493,"White","M","100-150k",5,2,1,3,0
"3164",696347,-79.0976065699618,35.9477161233473,33.7457202243793,"White","M","75-100k",1,2,1,4,0
"3165",696443,-79.0511969936231,35.8794443544663,48.845463147276,"White","F","100-150k",5,4,2,4,0
"3166",696731,-79.0642271410418,35.9177074587708,38.0805032075578,"White","M","25-50k",3,3,1,3,0
"3167",696912,-79.0710281406878,35.8920764838835,54.3855678448527,"White","F","75-100k",5,4,2,4,0
"3168",696928,-78.9884104390174,35.9392062862724,52.4325381164548,"White","M","25-50k",2,2,3,3,0
"3169",696973,-79.0891387821133,35.9208390563602,45.7619023290386,"White","F","75-100k",5,3,3,1,0
"3170",697081,-79.0074366438265,35.941421688553,40.2956179151939,"White","F","100-150k",4,1,2,3,0
"3171",697462,-79.0241401223825,35.8840738451634,28.6219065691108,"White","F","75-100k",3,2,2,1,0
"3172",697537,-79.0048489861133,35.8789225593707,42.1362596719208,"White","F","75-100k",2,2,3,3,0
"3173",697695,-78.9592746040615,35.900634491095,47.9108374521655,"White","F","25-50k",4,3,1,4,0
"3174",698062,-78.9914947809842,35.9128090926072,35.5206256039163,"White","M","100-150k",2,4,2,2,0
"3175",698872,-79.0121277156949,35.9062726004102,53.83848710596,"Black","M","25-50k",4,3,1,4,0
"3176",698992,-79.0971831989055,35.918957595809,45.6533906684312,"White","F","<25k",1,1,2,1,0
"3177",699227,-79.0126355651534,35.8946693542066,29.5410306800536,"White","F","50-75k",2,4,2,2,0
"3178",699788,-79.054323661944,35.86907858025,28.6773872510595,"White","F","25-50k",4,3,1,4,0
"3179",700171,-79.0084234935028,35.88616160479,50.9222630164788,"White","M","50-75k",1,2,1,4,0
"3180",700254,-79.0865850700931,35.8861673887798,35.4797992131123,"Black","M","75-100k",1,4,3,3,0
"3181",700441,-79.0710674122247,35.9359323391825,45.9695946177934,"White","F","100-150k",5,4,2,4,0
"3182",700455,-78.9983494032366,35.9120393224281,36.6880842011966,"Hispanic","M","100-150k",4,2,3,2,0
"3183",700594,-79.0662167692594,35.8960749821555,37.1152557169966,"White","F","<25k",1,1,2,1,0
"3184",700630,-79.1505761975796,35.8920715038393,38.7769104403618,"White","M","25-50k",1,3,2,2,0
"3185",700727,-79.0964404650274,35.8973333632839,46.8498210541755,"White","M",">150k",1,1,2,1,0
"3186",700858,-79.0396926873285,35.8310221581138,46.8869356154123,"Black","F","75-100k",2,1,1,1,0
"3187",700972,-79.0805395911905,35.9360366534671,55.1767247904519,"White","M","75-100k",4,4,1,1,0
"3188",701195,-79.109608978494,35.90606371047,39.9927727418146,"White","F","75-100k",3,2,2,1,0
"3189",701435,-79.0928326460272,35.8861731202689,39.0237274506593,"White","F","75-100k",3,4,1,2,0
"3190",701495,-79.0358014373629,35.8643561819243,52.5631526297492,"White","M","50-75k",2,2,3,3,0
"3191",701528,-79.0688932892305,35.9145815919041,52.7352463969904,"Hispanic","M","50-75k",5,2,1,3,0
"3192",701566,-78.9878411660985,35.9306655183099,59.6264646019886,"White","M","75-100k",4,2,3,2,0
"3193",701830,-79.0641643468347,35.9501082445685,38.7123930082576,"White","M","75-100k",5,2,1,3,0
"3194",702645,-79.0273420855551,35.8914061428242,38.0561033216598,"White","M","25-50k",1,3,2,2,0
"3195",702715,-79.0782335673876,35.9355550978761,36.1175204307968,"White","F","75-100k",2,1,1,1,0
"3196",702795,-79.0677300103124,35.9194664452895,33.1289798007136,"White","F","75-100k",3,1,3,4,0
"3197",702942,-79.109113537368,35.9492960724056,29.2794119077504,"Black","F","25-50k",4,2,3,2,0
"3198",702943,-79.0297976067017,35.9268217155085,42.8471383564331,"Black","F","<25k",2,2,3,3,1
"3199",702993,-79.065504770166,35.9419216510966,45.8457027938877,"White","F",">150k",4,3,1,4,0
"3200",703141,-79.0773049235916,35.85580770642,31.1437634608766,"White","M","25-50k",1,1,2,1,0
"3201",703157,-79.047975983677,35.8844814866334,42.0273613595181,"White","F","100-150k",5,4,2,4,0
"3202",703539,-79.0176508107866,35.9122136735452,33.6796185354338,"White","M","75-100k",3,1,3,4,1
"3203",704168,-79.0821292973583,35.9073750166611,45.2431190337225,"Black","M","<25k",5,3,3,1,0
"3204",704170,-79.0675880340383,35.9456136988816,52.1556274593089,"White","M","100-150k",2,1,1,1,0
"3205",704210,-79.0578545119103,35.9081930207983,49.5490427902277,"White","M","25-50k",3,1,3,4,0
"3206",705066,-79.0647259319857,35.9607576675668,44.634156732727,"White","F","25-50k",2,4,2,2,0
"3207",705770,-79.0237354666265,35.9033652241914,39.0591872999497,"White","M","75-100k",3,1,3,4,0
"3208",705831,-79.0679895603199,35.9108397324706,42.7067263471681,"White","F","<25k",1,2,1,4,0
"3209",705887,-79.0707877164213,35.9229346390872,61.66795505108,"Hispanic","M","50-75k",2,4,2,2,0
"3210",705983,-79.0233446421366,35.9047899946251,44.6298700641168,"White","F","75-100k",3,1,3,4,0
"3211",706365,-79.0871601011759,35.9067212014722,42.958394559934,"White","F","25-50k",5,4,2,4,0
"3212",706510,-79.0061113649879,35.8930262006029,48.6001693301832,"White","F","100-150k",4,3,1,4,0
"3213",706837,-79.1228437815225,35.8933023219456,42.7538129240141,"White","M","75-100k",4,2,3,2,0
"3214",706990,-79.019334407576,35.8938773691176,34.4022507640007,"White","F","100-150k",1,3,2,2,0
"3215",707371,-79.0287673808414,35.9289503208194,32.2677180669937,"Aisian/Other","M","25-50k",4,3,1,4,0
"3216",707528,-78.9754462419359,35.9126464634369,37.7387391138966,"White","M","100-150k",4,2,3,2,0
"3217",707965,-78.9856711127871,35.8750714457479,37.3374648475095,"White","M","<25k",2,2,3,3,0
"3218",707987,-79.0586070840338,35.843034252937,34.9012543728768,"Black","F","100-150k",2,2,3,3,0
